asset_id,asset_name,asset_type,manufacturer,model,install_date,location,region,criticality,environment_type,service_interval_days,base_runtime_hours_per_week,base_load_pct
GEN_0225,Generator 0225,Generator,Generix,GENX-550,2022-09-13,Site_299,East,Low,Coastal,90,82.26,60.87
GEN_0226,Generator 0226,Generator,Cummins,CUM-500,2021-04-14,Site_282,West,Medium,Urban,90,29.51,54.36
GEN_0227,Generator 0227,Generator,Caterpillar,CAT-450,2021-04-16,Site_285,South,High,Urban,120,52.15,47.49
GEN_0228,Generator 0228,Generator,Caterpillar,CAT-450,2024-10-13,Site_080,Central,Low,Cold,120,51.73,65.68
GEN_0229,Generator 0229,Generator,Caterpillar,CAT-450,2018-06-03,Site_290,South,High,Rural,90,60.59,72.76
GEN_0230,Generator 0230,Generator,Generix,GENX-550,2020-10-13,Site_114,North,Medium,Coastal,90,34.74,48.85
GEN_0231,Generator 0231,Generator,MTU,MTU-480,2017-02-01,Site_063,East,High,Rural,90,55.55,70.6
GEN_0232,Generator 0232,Generator,Generix,GENX-550,2017-05-13,Site_057,South,Medium,Cold,90,42.24,58.53
GEN_0233,Generator 0233,Generator,Kohler,KOH-400,2016-05-05,Site_295,East,Medium,Rural,180,65.24,67.85
GEN_0234,Generator 0234,Generator,Generix,GENX-550,2024-09-08,Site_030,North,Medium,Coastal,90,78.23,46.94
GEN_0235,Generator 0235,Generator,Cummins,CUM-500,2017-02-11,Site_273,East,Medium,Rural,90,51.86,67.46
GEN_0236,Generator 0236,Generator,Caterpillar,CAT-450,2020-02-17,Site_121,West,Low,Urban,90,95.0,42.68
GEN_0237,Generator 0237,Generator,Caterpillar,CAT-450,2019-05-02,Site_235,West,Medium,Cold,120,76.81,66.31
GEN_0238,Generator 0238,Generator,Caterpillar,CAT-450,2023-07-30,Site_261,South,High,Urban,120,38.48,54.03
GEN_0239,Generator 0239,Generator,Generix,GENX-550,2016-01-22,Site_219,Central,Low,Hot-Dry,90,73.58,64.1
GEN_0240,Generator 0240,Generator,Generix,GENX-550,2021-03-16,Site_087,South,Medium,Coastal,90,68.37,46.09
GEN_0241,Generator 0241,Generator,Kohler,KOH-400,2023-04-26,Site_237,West,Medium,Hot-Dry,120,49.89,79.27
GEN_0242,Generator 0242,Generator,Kohler,KOH-400,2018-05-14,Site_239,East,High,Cold,180,29.84,73.02
GEN_0243,Generator 0243,Generator,Cummins,CUM-500,2021-08-03,Site_143,South,Medium,Cold,90,77.06,55.65
GEN_0244,Generator 0244,Generator,Cummins,CUM-500,2021-01-01,Site_115,West,Medium,Hot-Dry,90,32.43,65.62
GEN_0245,Generator 0245,Generator,Cummins,CUM-500,2017-12-09,Site_198,Central,Medium,Hot-Dry,90,46.38,60.63
GEN_0246,Generator 0246,Generator,Kohler,KOH-400,2019-09-28,Site_017,Central,Medium,Rural,90,68.24,57.54
GEN_0247,Generator 0247,Generator,MTU,MTU-480,2018-08-06,Site_225,South,High,Cold,120,55.52,47.42
GEN_0248,Generator 0248,Generator,Caterpillar,CAT-450,2019-02-03,Site_234,West,Medium,Cold,90,95.0,43.15
GEN_0249,Generator 0249,Generator,Generix,GENX-550,2018-09-18,Site_224,East,Medium,Hot-Dry,90,61.79,86.83
GEN_0250,Generator 0250,Generator,Caterpillar,CAT-450,2023-05-14,Site_244,West,Low,Cold,90,21.59,71.69
GEN_0251,Generator 0251,Generator,MTU,MTU-480,2023-04-03,Site_100,East,Low,Urban,90,67.7,47.94
GEN_0252,Generator 0252,Generator,Caterpillar,CAT-450,2015-11-17,Site_023,East,Low,Hot-Dry,120,59.56,52.71
GEN_0253,Generator 0253,Generator,Kohler,KOH-400,2018-01-27,Site_192,South,Low,Rural,90,54.57,46.7
GEN_0254,Generator 0254,Generator,Kohler,KOH-400,2019-03-16,Site_239,South,High,Cold,90,59.78,59.34
GEN_0255,Generator 0255,Generator,Cummins,CUM-500,2021-06-15,Site_257,South,Medium,Rural,90,48.77,67.77
GEN_0256,Generator 0256,Generator,Generix,GENX-550,2016-02-12,Site_089,West,Low,Hot-Dry,120,48.95,77.19
GEN_0257,Generator 0257,Generator,Kohler,KOH-400,2024-03-29,Site_041,South,Medium,Urban,120,39.18,54.67
GEN_0258,Generator 0258,Generator,Cummins,CUM-500,2019-05-08,Site_027,South,Medium,Rural,120,71.47,52.99
GEN_0259,Generator 0259,Generator,Generix,GENX-550,2015-05-16,Site_229,South,Medium,Cold,120,37.27,84.47
GEN_0260,Generator 0260,Generator,Kohler,KOH-400,2021-06-01,Site_181,South,Medium,Coastal,90,81.4,73.71
GEN_0261,Generator 0261,Generator,MTU,MTU-480,2020-07-27,Site_141,North,Medium,Rural,90,75.75,44.9
GEN_0262,Generator 0262,Generator,Caterpillar,CAT-450,2021-06-16,Site_130,West,High,Coastal,90,53.19,41.77
GEN_0263,Generator 0263,Generator,Caterpillar,CAT-450,2024-08-29,Site_051,West,Low,Coastal,120,57.36,69.31
GEN_0264,Generator 0264,Generator,Generix,GENX-550,2017-07-01,Site_272,West,High,Cold,120,57.99,64.48
GEN_0265,Generator 0265,Generator,Caterpillar,CAT-450,2018-06-30,Site_076,East,High,Cold,180,60.72,58.45
GEN_0266,Generator 0266,Generator,Kohler,KOH-400,2022-03-19,Site_258,South,Medium,Cold,90,70.31,78.66
GEN_0267,Generator 0267,Generator,Cummins,CUM-500,2017-05-31,Site_296,Central,Medium,Rural,120,43.98,61.28
GEN_0268,Generator 0268,Generator,Cummins,CUM-500,2015-10-22,Site_169,South,Medium,Hot-Dry,90,59.41,66.64
GEN_0269,Generator 0269,Generator,Cummins,CUM-500,2020-04-09,Site_039,East,High,Rural,90,72.06,46.03
GEN_0270,Generator 0270,Generator,Generix,GENX-550,2016-10-07,Site_007,Central,Medium,Rural,120,68.58,56.3
GEN_0271,Generator 0271,Generator,Caterpillar,CAT-450,2024-03-23,Site_175,North,High,Hot-Dry,90,55.3,76.52
GEN_0272,Generator 0272,Generator,Cummins,CUM-500,2018-10-28,Site_022,North,Medium,Urban,90,74.39,67.48
GEN_0273,Generator 0273,Generator,MTU,MTU-480,2021-10-24,Site_046,East,Medium,Coastal,120,71.95,57.26
GEN_0274,Generator 0274,Generator,MTU,MTU-480,2020-08-04,Site_091,South,Medium,Urban,90,86.94,81.1
GEN_0275,Generator 0275,Generator,Cummins,CUM-500,2018-08-03,Site_006,South,Medium,Hot-Dry,120,25.87,67.2
GEN_0276,Generator 0276,Generator,Generix,GENX-550,2015-06-17,Site_031,East,Medium,Urban,90,45.47,50.36
GEN_0277,Generator 0277,Generator,Caterpillar,CAT-450,2016-08-15,Site_125,North,Medium,Rural,180,50.8,51.09
GEN_0278,Generator 0278,Generator,MTU,MTU-480,2018-01-13,Site_278,South,High,Cold,120,39.43,64.39
GEN_0279,Generator 0279,Generator,MTU,MTU-480,2016-11-29,Site_166,Central,Low,Hot-Dry,120,66.83,28.99
GEN_0280,Generator 0280,Generator,Cummins,CUM-500,2020-01-06,Site_047,East,Medium,Cold,120,34.54,50.88
GEN_0281,Generator 0281,Generator,Kohler,KOH-400,2020-06-11,Site_094,Central,Medium,Urban,90,48.67,51.79
GEN_0282,Generator 0282,Generator,Caterpillar,CAT-450,2020-12-04,Site_283,South,Medium,Rural,120,78.7,47.8
GEN_0283,Generator 0283,Generator,MTU,MTU-480,2020-11-22,Site_186,South,High,Cold,120,37.61,65.14
GEN_0284,Generator 0284,Generator,Caterpillar,CAT-450,2021-09-14,Site_203,South,High,Hot-Dry,90,43.45,53.55
GEN_0285,Generator 0285,Generator,Cummins,CUM-500,2015-04-04,Site_254,Central,High,Cold,90,61.44,51.71
GEN_0286,Generator 0286,Generator,Kohler,KOH-400,2018-07-12,Site_266,East,High,Hot-Dry,90,47.75,60.75
GEN_0287,Generator 0287,Generator,Caterpillar,CAT-450,2019-07-18,Site_042,West,High,Rural,90,51.11,73.56
GEN_0288,Generator 0288,Generator,Caterpillar,CAT-450,2018-01-22,Site_113,North,Medium,Rural,90,70.32,41.28
GEN_0289,Generator 0289,Generator,Cummins,CUM-500,2022-08-23,Site_244,East,Medium,Urban,120,58.5,60.98
GEN_0290,Generator 0290,Generator,Kohler,KOH-400,2023-07-16,Site_127,West,High,Urban,180,36.24,68.69
GEN_0291,Generator 0291,Generator,Kohler,KOH-400,2024-01-13,Site_086,Central,Medium,Cold,180,62.86,62.9
GEN_0292,Generator 0292,Generator,Caterpillar,CAT-450,2024-08-04,Site_165,East,Medium,Urban,180,62.03,47.14
GEN_0293,Generator 0293,Generator,Cummins,CUM-500,2020-02-14,Site_098,East,Low,Urban,90,37.77,85.33
GEN_0294,Generator 0294,Generator,Caterpillar,CAT-450,2024-11-05,Site_080,East,Low,Cold,90,57.55,56.08
GEN_0295,Generator 0295,Generator,Kohler,KOH-400,2024-09-24,Site_078,East,Low,Rural,90,56.88,48.0
GEN_0296,Generator 0296,Generator,MTU,MTU-480,2018-04-16,Site_160,East,Medium,Urban,90,78.93,58.08
GEN_0297,Generator 0297,Generator,Cummins,CUM-500,2022-02-20,Site_205,North,High,Rural,90,73.94,52.08
GEN_0298,Generator 0298,Generator,Cummins,CUM-500,2019-08-07,Site_140,West,Medium,Rural,120,35.93,52.07
GEN_0299,Generator 0299,Generator,MTU,MTU-480,2022-05-29,Site_012,South,High,Hot-Dry,90,38.4,77.91
GEN_0300,Generator 0300,Generator,Caterpillar,CAT-450,2024-01-22,Site_282,South,Low,Cold,120,29.04,56.77
GEN_0301,Generator 0301,Generator,Cummins,CUM-500,2016-02-12,Site_156,West,High,Urban,120,53.06,61.93
GEN_0302,Generator 0302,Generator,MTU,MTU-480,2017-08-02,Site_012,Central,High,Urban,90,35.49,40.27
GEN_0303,Generator 0303,Generator,Cummins,CUM-500,2024-02-13,Site_114,West,High,Urban,90,58.86,38.13
GEN_0304,Generator 0304,Generator,Caterpillar,CAT-450,2017-11-29,Site_227,South,High,Coastal,90,74.36,73.32
GEN_0305,Generator 0305,Generator,Cummins,CUM-500,2015-09-06,Site_230,East,Medium,Hot-Dry,90,68.07,65.58
GEN_0306,Generator 0306,Generator,Generix,GENX-550,2015-09-06,Site_279,East,High,Urban,120,29.07,82.52
GEN_0307,Generator 0307,Generator,Kohler,KOH-400,2021-09-07,Site_232,West,High,Urban,120,49.81,80.81
GEN_0308,Generator 0308,Generator,Cummins,CUM-500,2023-07-07,Site_013,Central,Medium,Coastal,90,72.58,66.38
GEN_0309,Generator 0309,Generator,MTU,MTU-480,2023-08-10,Site_269,East,High,Coastal,90,70.36,70.66
GEN_0310,Generator 0310,Generator,Cummins,CUM-500,2015-07-01,Site_046,North,Medium,Cold,90,93.3,57.71
GEN_0311,Generator 0311,Generator,Cummins,CUM-500,2015-01-28,Site_236,Central,Low,Coastal,90,63.19,54.41
GEN_0312,Generator 0312,Generator,Caterpillar,CAT-450,2018-01-12,Site_176,West,Low,Coastal,90,56.48,60.01
GEN_0313,Generator 0313,Generator,Generix,GENX-550,2018-05-14,Site_180,West,High,Rural,90,72.99,59.63
GEN_0314,Generator 0314,Generator,Kohler,KOH-400,2018-12-30,Site_282,East,High,Coastal,90,61.59,71.21
GEN_0315,Generator 0315,Generator,Generix,GENX-550,2019-09-16,Site_047,South,Medium,Cold,90,42.9,79.61
GEN_0316,Generator 0316,Generator,Caterpillar,CAT-450,2020-11-03,Site_279,South,High,Coastal,90,46.19,56.61
GEN_0317,Generator 0317,Generator,Cummins,CUM-500,2020-07-04,Site_270,North,High,Urban,90,58.83,69.77
GEN_0318,Generator 0318,Generator,Kohler,KOH-400,2020-11-17,Site_197,North,High,Cold,120,28.2,51.97
GEN_0319,Generator 0319,Generator,Caterpillar,CAT-450,2024-05-19,Site_111,North,High,Rural,90,66.78,72.71
GEN_0320,Generator 0320,Generator,Cummins,CUM-500,2016-11-17,Site_060,West,Medium,Rural,90,55.12,64.17
GEN_0321,Generator 0321,Generator,Kohler,KOH-400,2015-03-03,Site_114,East,Medium,Cold,90,67.68,76.97
GEN_0322,Generator 0322,Generator,Generix,GENX-550,2022-02-08,Site_129,East,High,Urban,90,70.65,75.76
GEN_0323,Generator 0323,Generator,Kohler,KOH-400,2022-01-14,Site_226,North,High,Hot-Dry,120,56.43,56.21
GEN_0324,Generator 0324,Generator,Kohler,KOH-400,2020-11-26,Site_253,South,Medium,Rural,120,40.41,66.81
GEN_0325,Generator 0325,Generator,MTU,MTU-480,2019-11-18,Site_127,West,Medium,Rural,120,40.76,48.56
GEN_0326,Generator 0326,Generator,Caterpillar,CAT-450,2022-02-09,Site_230,East,Low,Hot-Dry,180,43.56,60.34
GEN_0327,Generator 0327,Generator,Kohler,KOH-400,2021-01-22,Site_090,Central,High,Urban,90,48.07,45.01
GEN_0328,Generator 0328,Generator,Generix,GENX-550,2018-02-16,Site_227,East,Low,Rural,90,68.8,35.42
GEN_0329,Generator 0329,Generator,Kohler,KOH-400,2017-12-04,Site_180,West,Medium,Rural,90,66.81,35.47
GEN_0330,Generator 0330,Generator,Caterpillar,CAT-450,2016-06-23,Site_087,South,Medium,Cold,90,67.74,61.43
GEN_0331,Generator 0331,Generator,Caterpillar,CAT-450,2015-04-07,Site_121,West,High,Rural,180,72.53,65.52
GEN_0332,Generator 0332,Generator,Caterpillar,CAT-450,2019-03-15,Site_150,West,Medium,Urban,120,77.76,64.16
GEN_0333,Generator 0333,Generator,Cummins,CUM-500,2017-02-07,Site_261,West,Medium,Urban,90,94.44,75.65
GEN_0334,Generator 0334,Generator,Caterpillar,CAT-450,2024-06-23,Site_087,South,Medium,Cold,120,76.64,75.13
GEN_0335,Generator 0335,Generator,Caterpillar,CAT-450,2023-11-17,Site_017,South,High,Coastal,90,43.76,30.85
GEN_0336,Generator 0336,Generator,Generix,GENX-550,2015-04-13,Site_151,Central,Medium,Urban,120,78.66,67.14
GEN_0337,Generator 0337,Generator,Kohler,KOH-400,2016-02-14,Site_200,East,Low,Rural,90,63.86,60.54
GEN_0338,Generator 0338,Generator,Kohler,KOH-400,2019-04-12,Site_099,East,Medium,Urban,90,76.24,64.14
GEN_0339,Generator 0339,Generator,MTU,MTU-480,2020-09-27,Site_041,North,Medium,Urban,90,73.99,53.17
GEN_0340,Generator 0340,Generator,Caterpillar,CAT-450,2017-12-14,Site_229,East,High,Urban,120,95.0,74.01
GEN_0341,Generator 0341,Generator,Kohler,KOH-400,2023-06-09,Site_108,Central,Medium,Rural,180,54.98,73.74
GEN_0342,Generator 0342,Generator,Caterpillar,CAT-450,2018-11-27,Site_167,North,High,Cold,120,68.42,71.46
GEN_0343,Generator 0343,Generator,Generix,GENX-550,2020-04-06,Site_167,North,High,Hot-Dry,180,63.18,78.51
GEN_0344,Generator 0344,Generator,MTU,MTU-480,2016-12-19,Site_162,Central,Medium,Coastal,90,95.0,81.76
GEN_0345,Generator 0345,Generator,Caterpillar,CAT-450,2022-08-16,Site_038,East,Low,Cold,90,54.19,62.62
GEN_0346,Generator 0346,Generator,Generix,GENX-550,2015-07-22,Site_208,Central,High,Hot-Dry,120,58.68,62.96
GEN_0347,Generator 0347,Generator,Kohler,KOH-400,2024-03-18,Site_210,North,High,Coastal,120,48.17,44.69
GEN_0348,Generator 0348,Generator,Generix,GENX-550,2019-12-25,Site_049,Central,Low,Coastal,90,31.44,67.71
GEN_0349,Generator 0349,Generator,Caterpillar,CAT-450,2023-07-02,Site_175,East,Medium,Hot-Dry,120,67.42,58.65
GEN_0350,Generator 0350,Generator,Generix,GENX-550,2024-06-17,Site_162,Central,Medium,Coastal,90,44.14,44.23
GEN_0351,Generator 0351,Generator,MTU,MTU-480,2018-04-23,Site_028,Central,Medium,Cold,120,83.21,43.57
GEN_0352,Generator 0352,Generator,Kohler,KOH-400,2017-12-15,Site_102,West,Medium,Coastal,120,67.86,36.07
GEN_0353,Generator 0353,Generator,Cummins,CUM-500,2022-10-28,Site_043,West,High,Coastal,180,76.14,89.28
GEN_0354,Generator 0354,Generator,Caterpillar,CAT-450,2017-04-04,Site_102,Central,High,Cold,120,41.71,65.23
GEN_0355,Generator 0355,Generator,Caterpillar,CAT-450,2024-01-03,Site_288,Central,Medium,Cold,180,62.42,75.95
GEN_0356,Generator 0356,Generator,Kohler,KOH-400,2021-06-02,Site_064,South,Medium,Hot-Dry,90,71.11,95.0
GEN_0357,Generator 0357,Generator,MTU,MTU-480,2022-02-27,Site_084,East,Low,Coastal,180,51.55,70.49
GEN_0358,Generator 0358,Generator,Kohler,KOH-400,2021-10-27,Site_126,West,Medium,Cold,90,28.52,41.0
GEN_0359,Generator 0359,Generator,Caterpillar,CAT-450,2024-02-21,Site_165,Central,High,Rural,120,45.61,58.71
GEN_0360,Generator 0360,Generator,Kohler,KOH-400,2019-05-04,Site_046,West,Low,Hot-Dry,120,63.24,71.01
GEN_0361,Generator 0361,Generator,Kohler,KOH-400,2020-02-20,Site_208,East,Medium,Hot-Dry,120,53.52,85.8
GEN_0362,Generator 0362,Generator,Cummins,CUM-500,2023-01-24,Site_153,Central,High,Rural,90,59.71,74.18
GEN_0363,Generator 0363,Generator,Kohler,KOH-400,2015-06-20,Site_291,North,Medium,Coastal,90,46.77,73.19
GEN_0364,Generator 0364,Generator,Kohler,KOH-400,2022-07-30,Site_286,West,Medium,Rural,90,49.23,78.78
GEN_0365,Generator 0365,Generator,Kohler,KOH-400,2023-02-25,Site_186,South,High,Hot-Dry,90,72.71,82.26
GEN_0366,Generator 0366,Generator,Cummins,CUM-500,2022-04-04,Site_030,South,High,Coastal,90,61.46,73.66
GEN_0367,Generator 0367,Generator,Generix,GENX-550,2018-09-13,Site_164,Central,Low,Urban,120,30.62,61.42
GEN_0368,Generator 0368,Generator,MTU,MTU-480,2017-11-13,Site_251,South,High,Coastal,90,88.29,72.19
GEN_0369,Generator 0369,Generator,Cummins,CUM-500,2016-12-31,Site_136,South,High,Hot-Dry,120,66.68,66.94
GEN_0370,Generator 0370,Generator,Caterpillar,CAT-450,2022-04-29,Site_274,North,High,Cold,180,32.05,71.37
GEN_0371,Generator 0371,Generator,Cummins,CUM-500,2020-03-21,Site_138,North,Medium,Hot-Dry,90,57.27,58.15
GEN_0372,Generator 0372,Generator,Caterpillar,CAT-450,2015-07-08,Site_106,West,Medium,Hot-Dry,90,56.27,58.8
GEN_0373,Generator 0373,Generator,Cummins,CUM-500,2017-12-30,Site_060,West,Medium,Cold,180,80.96,81.88
GEN_0374,Generator 0374,Generator,MTU,MTU-480,2020-11-02,Site_280,West,High,Rural,120,42.94,66.42
GEN_0375,Generator 0375,Generator,Cummins,CUM-500,2024-12-04,Site_025,South,High,Coastal,120,81.57,66.19
GEN_0376,Generator 0376,Generator,Cummins,CUM-500,2021-02-23,Site_063,Central,Medium,Hot-Dry,120,79.96,52.11
GEN_0377,Generator 0377,Generator,Kohler,KOH-400,2017-08-24,Site_088,East,Low,Hot-Dry,120,59.32,80.92
GEN_0378,Generator 0378,Generator,Generix,GENX-550,2016-10-09,Site_127,Central,Low,Cold,90,69.41,44.7
GEN_0379,Generator 0379,Generator,Cummins,CUM-500,2020-05-15,Site_032,Central,Medium,Rural,90,49.3,80.94
GEN_0380,Generator 0380,Generator,Cummins,CUM-500,2020-08-17,Site_242,West,Medium,Coastal,120,54.86,73.93
GEN_0381,Generator 0381,Generator,Kohler,KOH-400,2017-11-06,Site_120,East,Medium,Coastal,90,28.29,55.85
GEN_0382,Generator 0382,Generator,Generix,GENX-550,2015-08-29,Site_103,East,Medium,Coastal,90,47.07,82.45
GEN_0383,Generator 0383,Generator,Cummins,CUM-500,2018-08-07,Site_072,East,Medium,Cold,90,44.93,63.49
GEN_0384,Generator 0384,Generator,Cummins,CUM-500,2017-05-08,Site_297,Central,Low,Cold,90,77.32,60.05
GEN_0385,Generator 0385,Generator,Generix,GENX-550,2015-04-01,Site_117,North,Medium,Cold,90,42.49,52.52
GEN_0386,Generator 0386,Generator,Caterpillar,CAT-450,2020-07-31,Site_193,Central,High,Urban,90,95.0,51.31
GEN_0387,Generator 0387,Generator,MTU,MTU-480,2018-04-29,Site_151,North,High,Coastal,120,48.63,67.22
GEN_0388,Generator 0388,Generator,Generix,GENX-550,2021-09-02,Site_124,West,Medium,Urban,120,52.44,46.85
GEN_0389,Generator 0389,Generator,Cummins,CUM-500,2023-12-25,Site_001,North,Low,Rural,90,47.51,72.29
GEN_0390,Generator 0390,Generator,Kohler,KOH-400,2015-07-28,Site_159,West,High,Cold,90,83.05,70.1
GEN_0391,Generator 0391,Generator,Caterpillar,CAT-450,2023-08-09,Site_109,South,Medium,Coastal,90,46.96,46.17
GEN_0392,Generator 0392,Generator,Caterpillar,CAT-450,2015-05-09,Site_218,North,High,Hot-Dry,120,37.53,51.62
GEN_0393,Generator 0393,Generator,MTU,MTU-480,2020-04-02,Site_203,South,Medium,Urban,180,60.33,68.72
GEN_0394,Generator 0394,Generator,Cummins,CUM-500,2020-11-28,Site_284,Central,High,Cold,120,61.37,61.89
GEN_0395,Generator 0395,Generator,Caterpillar,CAT-450,2017-03-09,Site_267,South,Medium,Hot-Dry,90,69.3,63.1
GEN_0396,Generator 0396,Generator,Kohler,KOH-400,2020-04-10,Site_041,West,High,Rural,120,74.63,50.97
GEN_0397,Generator 0397,Generator,Caterpillar,CAT-450,2017-05-21,Site_207,North,Medium,Cold,90,52.07,53.14
GEN_0398,Generator 0398,Generator,Caterpillar,CAT-450,2017-03-28,Site_297,Central,Medium,Rural,120,85.64,58.45
GEN_0399,Generator 0399,Generator,Generix,GENX-550,2018-05-14,Site_300,South,Medium,Urban,120,80.27,53.76
GEN_0400,Generator 0400,Generator,Cummins,CUM-500,2020-09-16,Site_220,West,High,Cold,90,74.74,58.36
GEN_0401,Generator 0401,Generator,Generix,GENX-550,2019-06-10,Site_009,West,High,Coastal,120,32.09,65.37
GEN_0402,Generator 0402,Generator,MTU,MTU-480,2021-09-29,Site_204,Central,High,Hot-Dry,180,71.95,55.67
GEN_0403,Generator 0403,Generator,Kohler,KOH-400,2023-04-20,Site_244,North,High,Coastal,90,28.86,85.03
GEN_0404,Generator 0404,Generator,Generix,GENX-550,2018-07-13,Site_193,South,Medium,Urban,90,55.38,58.87
GEN_0405,Generator 0405,Generator,Generix,GENX-550,2020-06-08,Site_132,Central,Medium,Rural,120,82.07,56.07
GEN_0406,Generator 0406,Generator,Caterpillar,CAT-450,2022-03-09,Site_113,North,Medium,Rural,120,57.1,57.08
GEN_0407,Generator 0407,Generator,Generix,GENX-550,2019-08-19,Site_199,South,Low,Coastal,90,75.61,72.11
GEN_0408,Generator 0408,Generator,Cummins,CUM-500,2019-02-23,Site_125,West,High,Cold,120,73.52,74.49
GEN_0409,Generator 0409,Generator,Caterpillar,CAT-450,2023-11-25,Site_138,East,Medium,Rural,90,62.45,47.49
GEN_0410,Generator 0410,Generator,Cummins,CUM-500,2020-05-14,Site_001,West,Medium,Rural,90,49.44,46.45
GEN_0411,Generator 0411,Generator,Kohler,KOH-400,2019-02-03,Site_008,East,High,Urban,90,68.82,51.63
GEN_0412,Generator 0412,Generator,MTU,MTU-480,2021-06-13,Site_184,North,Medium,Rural,180,95.0,53.02
GEN_0413,Generator 0413,Generator,Kohler,KOH-400,2016-03-29,Site_116,North,Medium,Rural,180,66.87,66.77
GEN_0414,Generator 0414,Generator,Kohler,KOH-400,2020-12-04,Site_018,Central,Low,Urban,120,69.71,56.02
GEN_0415,Generator 0415,Generator,Kohler,KOH-400,2016-03-07,Site_137,Central,Medium,Urban,120,55.52,81.17
GEN_0416,Generator 0416,Generator,Generix,GENX-550,2020-07-17,Site_003,East,Low,Coastal,90,60.02,59.92
GEN_0417,Generator 0417,Generator,Generix,GENX-550,2019-09-30,Site_110,Central,Medium,Coastal,90,40.62,48.91
GEN_0418,Generator 0418,Generator,MTU,MTU-480,2022-11-12,Site_142,South,Medium,Urban,90,47.16,51.12
GEN_0419,Generator 0419,Generator,MTU,MTU-480,2016-04-22,Site_245,East,High,Rural,90,44.7,68.76
GEN_0420,Generator 0420,Generator,Generix,GENX-550,2021-06-29,Site_263,North,Low,Cold,90,62.86,70.14
GEN_0421,Generator 0421,Generator,Kohler,KOH-400,2021-11-18,Site_048,Central,High,Urban,180,56.5,56.04
GEN_0422,Generator 0422,Generator,Kohler,KOH-400,2024-04-06,Site_163,Central,High,Urban,120,70.94,57.27
GEN_0423,Generator 0423,Generator,Kohler,KOH-400,2017-07-14,Site_039,East,Medium,Hot-Dry,120,76.28,64.24
GEN_0424,Generator 0424,Generator,Generix,GENX-550,2021-02-11,Site_263,South,Medium,Hot-Dry,90,22.24,68.29
GEN_0425,Generator 0425,Generator,Caterpillar,CAT-450,2019-12-21,Site_019,South,High,Hot-Dry,120,46.45,66.69
GEN_0426,Generator 0426,Generator,Generix,GENX-550,2024-02-18,Site_165,East,High,Rural,120,62.43,47.79
GEN_0427,Generator 0427,Generator,MTU,MTU-480,2021-03-10,Site_249,East,High,Urban,120,45.92,31.13
GEN_0428,Generator 0428,Generator,Generix,GENX-550,2020-05-03,Site_034,West,Medium,Cold,90,78.24,64.29
GEN_0429,Generator 0429,Generator,Generix,GENX-550,2020-04-12,Site_084,North,Medium,Rural,90,69.62,78.03
GEN_0430,Generator 0430,Generator,Caterpillar,CAT-450,2018-07-03,Site_223,North,Medium,Urban,90,23.95,51.78
GEN_0431,Generator 0431,Generator,Cummins,CUM-500,2015-01-17,Site_181,West,Low,Rural,90,57.56,67.65
